,exp_name,env_name,seed,metric,env_step,value
102,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,0,avg_return,15360000.0,15.418909072875977
103,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,0,avg_return,20480000.0,18.36492347717285
104,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,0,avg_return,25600000.0,19.94719696044922
105,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,0,avg_return,30720000.0,20.578073501586914
106,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,0,avg_return,35840000.0,19.988439559936523
107,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,0,avg_return,40960000.0,20.58889389038086
108,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,0,avg_return,46080000.0,20.03867530822754
109,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,0,avg_return,51198976.0,20.332494735717773
110,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,1,avg_return,5120000.0,7.440819263458252
111,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,1,avg_return,10240000.0,12.100550651550293
112,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,1,avg_return,15360000.0,15.628280639648438
113,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,1,avg_return,20480000.0,17.146387100219727
114,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,1,avg_return,25600000.0,18.84811019897461
115,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,1,avg_return,30720000.0,19.153079986572266
116,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,1,avg_return,35840000.0,19.8248291015625
117,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,1,avg_return,40960000.0,20.061058044433594
118,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,1,avg_return,46080000.0,20.59575653076172
119,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,1,avg_return,51198976.0,20.23068618774414
